N,P,K,temperature,humidity,ph,label
36,133,198,25.51939719,83.98351748,6.2286454,Poor
25,121,201,30.50734778,82.71775569,5.594240603,Poor
15,125,199,18.4269936,80.55625868,5.569230319,Poor
24,140,205,12.087022,83.59398734,5.93202852,Poor
13,132,203,23.60115364,82.48336987,6.423216506,Poor
5,126,197,12.80000387,81.20876367,6.417500829,Poor
30,120,200,38.06099482,82.24729637,6.234904253,Poor
23,142,197,39.06555518,82.03812973,6.000573725,Poor
26,135,203,33.78372897,81.16314317,5.685102769,Poor
7,126,203,16.76201707,82.00335557,5.662140095,Poor
32,139,198,35.89307536,82.66850729,6.358186848,Poor
9,141,202,21.01245395,81.17931863,6.119495295,Poor
20,142,196,10.89875873,80.01639435,6.207600783,Poor
32,129,201,16.36251869,83.00471609,6.48754639,Moderate
3,134,199,20.28370163,81.32235739,5.81717753,Poor
38,138,204,25.11108456,83.25447587,6.325480034,Poor
14,131,198,33.4641162,83.86742974,5.562790949,Poor
20,122,204,11.7976469,80.86325389,6.487369687,Poor
40,126,201,11.36300891,80.03100049,6.116982944,Poor
36,128,204,25.23542319,80.68700527,5.695792761,Poor
11,132,197,15.99050693,81.23966573,5.734317007,Poor
0,137,195,22.4359017,80.18612085,6.329499832,Poor
19,123,200,34.76086052,81.03544763,6.167013532,Poor
31,136,197,31.11047251,83.34010951,5.653776058,Poor
4,134,200,28.57828803,80.95628959,5.840256272,Poor
39,139,201,41.18664903,81.01783402,5.539980812,Poor
8,127,196,27.02766138,83.17093908,5.833302165,Poor
39,138,203,21.19339319,82.33098331,6.399433771,Moderate
32,120,204,10.38004759,83.44518113,6.138958698,Poor
12,142,203,31.3115978,82.56407013,5.972850838,Poor
8,133,195,20.46657776,80.97598029,6.456079585,Poor
8,139,199,29.36947679,81.53996362,6.336426667,Poor
21,134,202,10.72302459,80.02130636,6.425419926,Poor
40,140,195,14.97846952,80.49979873,6.294395676,Poor
39,127,202,15.3246651,81.67215994,6.477768039,Moderate
19,120,195,18.73932187,81.12109244,5.931538447,Poor
21,139,201,19.3642553,83.36094029,5.980598579,Poor
17,136,195,41.20733624,81.61051026,6.389783283,Poor
33,139,203,33.34214482,82.51034633,5.693287415,Poor
22,133,201,23.81995682,80.12211649,6.00299607,Poor
32,130,196,40.66012294,81.24995984,6.372959542,Poor
37,135,205,11.82768186,80.2827185,5.510924849,Poor
15,140,195,13.28504331,83.54193816,5.69945282,Poor
39,132,196,35.83089092,83.32560104,5.778594403,Poor
40,121,199,26.18159716,81.03886263,6.315586313,Poor
40,132,202,24.57558351,80.70695797,5.971813006,Poor
29,142,203,29.67229086,83.71498986,5.891195653,Poor
32,121,199,39.37102553,81.25353895,6.129812716,Poor
6,140,205,17.66558428,82.92903419,6.313085601,Poor
8,120,196,24.06679352,82.66396666,6.053662544,Poor
34,133,202,15.31413469,80.09711412,5.804799142,Poor
35,135,199,21.77466746,80.54942557,6.400719746,Moderate
16,145,199,26.91624843,80.76838926,5.953966361,Poor
8,136,201,41.65602996,82.22118237,5.609255992,Poor
25,129,195,17.98667801,81.17712085,5.777271492,Poor
16,130,201,29.12033769,82.79092939,5.682395429,Poor
39,129,203,34.38922481,83.18392806,5.863996687,Poor
38,135,203,41.36106301,82.79782954,6.444373116,Poor
33,120,205,35.12158265,82.26890793,5.550832178,Poor
35,125,204,19.6491772,80.15215777,6.107741788,Moderate
1,132,200,16.27852801,82.94270065,5.620745638,Poor
39,140,203,21.11903604,80.63399198,6.349875906,Moderate
28,145,202,19.2077707,82.9042841,6.484323189,Poor
6,128,200,25.96308415,82.57813624,5.838748311,Poor
6,139,199,25.67385024,81.6212135,6.29099842,Poor
29,122,196,41.94865736,81.15595212,5.638328481,Poor
37,144,197,11.18994268,80.8084305,6.415555956,Poor
38,120,197,17.5438296,82.94703302,6.323722572,Moderate
38,141,198,13.05809741,80.28297993,5.757009965,Poor
14,121,203,9.724457611,83.74765639,6.158689406,Poor
6,125,204,27.92004934,82.93262435,5.733539807,Poor
32,138,197,9.535585543,80.73112694,5.908724337,Poor
11,124,204,13.42988625,80.06633966,6.361141107,Poor
23,138,200,9.851242629,80.22631717,5.96537863,Poor
40,143,201,24.97256132,82.72828653,6.476757723,Moderate
6,142,202,27.23708304,82.94573346,6.224542938,Poor
37,124,195,18.70679077,83.4795292,6.209928251,Moderate
35,134,204,9.949929082,82.55138983,5.841138354,Poor
20,60,20,21.3,39.10015476,5.86,Moderate
20,60,20,29.26666667,51.51794246,5.94,Moderate
20,60,20,25.46,65.21434416,6.1,Moderate
20,60,20,28.5,64.66876721,6.12,Moderate
20,60,20,21.3,55.1720924,6.02,Moderate
20,60,20,22.6,65.24280842,6.18,Moderate
20,60,20,30.26666667,52.36590225,6.04,Moderate
20,60,20,23.56,51.83867652,5.98,Moderate
20,60,20,29.56666667,60.51298746,5.96,Poor
20,60,20,22.03333333,64.53945345,6.1,Moderate
20,60,20,27.86666667,50.69315649,5.88,Moderate
20,60,20,23.56,35.55824896,5.88,Moderate
20,60,20,21.3,55.35542527,6.08,Moderate
20,60,20,22.28,51.15275621,6.12,Moderate
20,60,20,23.56,52.21941013,6.0,Moderate
20,60,20,25.66666667,62.55265413,5.98,Poor
20,60,20,28.5,64.83024242,6.16,Moderate
20,60,20,25.66666667,48.98629986,5.88,Moderate
20,60,20,29.56666667,51.71637019,5.9,Moderate
20,60,20,29.26666667,60.7550828,5.96,Poor
20,60,20,22.28,24.58169534,5.84,Poor
20,60,20,33.58333333,46.14749986,6.02,Moderate
20,60,20,23.56,35.64444826,5.92,Moderate
20,60,20,25.46,48.32477322,5.84,Moderate
20,60,20,21.3,55.53433188,6.1,Moderate
20,60,20,22.6,39.03500592,5.84,Moderate
20,60,20,22.03333333,65.2825857,6.14,Moderate
20,60,20,28.33333333,62.11990229,6.0,Moderate
20,60,20,28.03333333,64.22328267,6.08,Moderate
20,60,20,22.6,38.86091611,5.82,Moderate
20,60,20,29.26666667,64.3036485,6.06,Moderate
20,60,20,26.43333333,65.2720503,6.08,Moderate
20,60,20,33.58333333,46.2078866,5.98,Poor
20,60,20,29.56666667,61.75351161,5.98,Poor
20,60,20,22.6,61.1647147,6.0,Moderate
20,60,20,22.6,56.27195379,5.96,Moderate
20,60,20,21.3,39.20495556,5.94,Moderate
20,60,20,29.26666667,64.83743607,6.16,Moderate
20,60,20,28.03333333,64.29757145,6.06,Moderate
20,60,20,33.58333333,46.16194295,6.04,Moderate
20,60,20,23.56,35.47782159,5.84,Moderate
20,60,20,25.66666667,62.89091719,6.0,Moderate
20,60,20,29.26666667,51.36829898,5.82,Moderate
20,60,20,23.56,51.17161626,6.14,Moderate
20,60,20,33.58333333,46.14044375,6.16,Moderate
20,60,20,25.574,46.63430909,5.88,Moderate
20,60,20,33.58333333,46.08607378,6.06,Moderate
20,60,20,25.46,65.07222032,6.08,Moderate
20,60,20,21.3,56.16009913,6.18,Moderate
20,60,20,22.6,39.14281372,5.92,Moderate
20,60,20,22.03333333,39.46375177,5.9,Moderate
20,60,20,30.26666667,49.03724122,5.92,Poor
20,60,20,30.26666667,51.12745656,5.96,Poor
20,60,20,23.56,35.63285116,5.94,Moderate
20,60,20,29.56666667,63.84047774,6.08,Moderate
20,60,20,22.6,64.10147152,6.02,Moderate
20,60,20,22.38,45.74555482,5.96,Moderate
20,60,20,25.46,48.34660361,5.86,Moderate
20,60,20,23.56,51.06965736,6.04,Moderate
20,60,20,28.5,62.11760415,6.0,Moderate
20,60,20,29.56666667,51.49164243,5.94,Moderate
20,60,20,29.56666667,63.91476653,6.06,Moderate
20,60,20,25.574,59.67949155,6.0,Moderate
20,60,20,33.58333333,46.31951819,6.0,Moderate
20,60,20,23.56,51.27436006,6.12,Moderate
20,60,20,28.5,50.20386551,5.82,Moderate
20,60,20,25.66666667,65.32284425,6.1,Moderate
20,60,20,30.43,50.07787461,5.9,Poor
20,60,20,22.38,55.96402728,6.0,Moderate
20,60,20,21.3,39.12600379,5.84,Moderate
20,60,20,22.28,51.00622333,6.16,Moderate
20,60,20,33.58333333,45.98418595,5.96,Poor
20,60,20,25.46,48.65073318,5.88,Moderate
20,60,20,22.6,39.10082535,5.88,Moderate
20,60,20,25.574,47.67812278,5.92,Moderate
20,60,20,21.3,55.3978899,6.0,Moderate
20,60,20,25.46,49.09186623,5.94,Moderate
20,60,20,25.46,65.18027066,6.04,Moderate
20,60,20,25.574,46.24225137,5.82,Moderate
20,60,20,28.03333333,64.60769562,6.18,Moderate
20,60,20,28.03333333,64.28860821,6.1,Moderate
20,60,20,28.03333333,50.17690096,5.86,Moderate
20,60,20,30.43,49.85491934,5.82,Poor
20,60,20,28.33333333,50.18310459,5.82,Moderate
20,60,20,28.5,64.37313854,6.04,Moderate
20,60,20,22.28,50.81028826,6.04,Moderate
20,60,20,30.26666667,51.9125315,6.18,Moderate
20,60,20,23.56,35.47803035,5.86,Moderate
20,60,20,27.65454545,64.61820558,6.04,Moderate
20,60,20,21.3,55.35376856,6.04,Moderate
20,60,20,21.3,56.39195017,6.16,Moderate
20,60,20,25.574,62.54057513,6.16,Moderate
20,60,20,28.33333333,50.65663127,5.92,Moderate
20,60,20,22.6,64.27533396,6.04,Moderate
20,60,20,23.56,51.19421915,6.08,Moderate
20,60,20,21.3,55.44900776,6.06,Moderate
20,60,20,22.6,39.11463472,5.9,Moderate
20,60,20,29.56666667,51.45700071,5.88,Moderate
20,60,20,28.5,64.80833593,6.14,Moderate
20,60,20,25.574,61.617239,6.02,Moderate
20,60,20,28.5,50.41954957,5.88,Moderate
20,60,20,21.3,55.15695969,5.98,Moderate
20,60,20,28.5,50.13397152,5.86,Moderate
20,60,20,22.38,62.75139772,6.14,Moderate
20,60,20,22.38,24.13967842,5.82,Poor
20,60,20,29.56666667,51.26333596,5.84,Moderate
20,60,20,22.03333333,39.45326305,5.88,Moderate
20,60,20,21.3,39.16370657,5.88,Moderate
20,60,20,22.38,24.60529778,5.9,Poor
20,60,20,28.03333333,64.66988381,6.12,Moderate
20,60,20,28.68,50.65834922,5.92,Moderate
20,60,20,22.03333333,39.39043445,5.84,Moderate
20,60,20,33.58333333,46.14044375,6.18,Moderate
20,60,20,21.3,51.65350122,5.96,Moderate
20,60,20,28.03333333,61.86642974,5.98,Poor
20,60,20,30.43,49.94801275,5.94,Poor
20,60,20,22.28,24.84983797,5.92,Poor
20,60,20,23.56,50.97547109,6.16,Moderate
20,60,20,22.6,64.77782006,6.12,Moderate
20,60,20,22.03333333,56.45429811,5.96,Moderate
20,60,20,27.65454545,64.63730357,6.02,Moderate
20,60,20,33.58333333,46.17970776,5.88,Poor
20,60,20,28.5,61.84862928,5.98,Poor
20,60,20,27.65454545,62.44244671,6.0,Moderate
20,60,20,25.46,65.75673206,6.18,Moderate
20,60,20,29.56666667,64.01054821,6.02,Moderate
20,60,20,22.03333333,39.49193078,5.92,Moderate
20,60,20,27.65454545,50.97814511,5.9,Moderate
20,60,20,28.5,64.60657903,6.18,Moderate
20,60,20,33.58333333,46.13008238,5.86,Poor
20,60,20,30.43,49.76181665,5.86,Poor
20,60,20,25.66666667,48.75829885,5.82,Moderate
20,60,20,25.66666667,65.31771656,6.02,Moderate
20,60,20,29.26666667,64.22935971,6.08,Moderate
20,60,20,25.46,49.01403101,5.9,Moderate
20,60,20,28.5,64.22216607,6.08,Moderate
20,60,20,22.6,65.18267957,6.14,Moderate
20,60,20,25.66666667,65.2550092,6.06,Moderate
20,60,20,33.58333333,46.68848256,5.92,Poor
20,60,20,30.26666667,48.03061069,5.88,Poor
20,60,20,28.5,50.67739219,5.92,Moderate
20,60,20,22.6,64.4017003,6.06,Moderate
20,60,20,22.03333333,64.42731764,6.08,Moderate
20,60,20,23.56,35.28210971,5.82,Moderate
20,60,20,29.26666667,51.71165704,5.92,Moderate
20,60,20,35.34666667,46.35592556,5.9,Poor
20,60,20,25.574,61.73974993,6.06,Moderate
20,60,20,25.574,55.56479168,5.96,Moderate
20,60,20,27.65454545,65.06798452,6.16,Moderate
20,60,20,29.56666667,51.26333596,5.86,Moderate
20,60,20,21.3,39.17419529,5.9,Moderate
20,60,20,25.574,47.43315149,5.94,Moderate
20,60,20,29.56666667,64.28714104,6.12,Moderate
20,60,20,26.43333333,49.85999642,5.9,Moderate
20,60,20,30.43,47.05281064,6.06,Moderate
20,60,20,25.46,65.59227807,6.12,Moderate
20,60,20,30.43,47.18578245,6.16,Moderate
20,60,20,25.46,48.42273216,5.82,Moderate
20,60,20,22.38,24.88017114,5.94,Poor
20,60,20,22.6,64.43954732,6.1,Moderate
20,60,20,29.26666667,64.29468525,6.1,Moderate
20,60,20,22.6,39.02346541,5.86,Moderate
20,60,20,25.574,46.24225137,5.84,Moderate
20,60,20,33.58333333,46.63319809,5.94,Poor
20,60,20,25.66666667,60.46361945,5.96,Poor
20,60,20,22.6,64.32741151,6.08,Moderate
20,60,20,28.5,64.29645485,6.06,Moderate
20,60,20,29.56666667,51.68535701,5.92,Moderate
20,60,20,30.26666667,52.42085461,6.1,Moderate
20,60,20,22.28,50.83225178,6.1,Moderate
20,60,20,25.46,65.75673206,6.16,Moderate
20,60,20,28.03333333,64.40067807,6.02,Moderate
20,60,20,21.3,56.29694157,6.14,Moderate
20,60,20,23.56,50.97847387,6.1,Moderate
20,60,20,27.65454545,64.53419695,6.06,Moderate
20,60,20,28.03333333,64.83135902,6.16,Moderate
20,60,20,28.68,50.18482254,5.82,Moderate
20,60,20,22.6,65.24280842,6.16,Moderate
20,60,20,22.38,62.87164677,6.18,Moderate
20,60,20,35.34666667,46.04839918,6.18,Moderate
20,60,20,29.56666667,63.99145022,6.04,Moderate
20,60,20,28.03333333,50.52660705,5.94,Moderate
20,60,20,25.46,62.27845209,5.98,Poor
20,60,20,21.3,39.08099447,5.82,Moderate
20,60,20,30.43,47.05257596,6.1,Moderate
20,60,20,30.26666667,48.8498093,5.94,Poor
20,60,20,27.65454545,50.78209678,5.94,Moderate
20,60,20,25.66666667,49.34959769,5.9,Moderate
20,60,20,22.03333333,64.2085204,6.02,Moderate
20,60,20,23.56,50.72898458,6.18,Moderate
20,60,20,30.43,46.97141675,6.12,Moderate
20,60,20,23.56,51.2383134,6.06,Moderate
20,60,20,25.66666667,48.66033991,5.84,Moderate
20,60,20,27.86666667,50.39279576,5.84,Moderate
20,60,20,29.26666667,64.39943018,6.02,Moderate
20,60,20,30.43,47.12586215,6.02,Moderate
20,60,20,21.3,39.20495556,5.92,Moderate
20,60,20,22.38,53.29113878,5.98,Moderate
20,60,20,33.58333333,46.76730628,5.9,Poor
20,60,20,25.46,65.73272774,6.14,Moderate
20,60,20,22.38,24.54573894,5.88,Poor
20,60,20,33.58333333,46.13881865,6.14,Moderate
20,60,20,30.43,47.14030523,6.04,Moderate
20,60,20,27.65454545,65.04607803,6.14,Moderate
20,60,20,28.03333333,50.24679495,5.82,Moderate
20,60,20,29.26666667,51.72337428,5.9,Moderate
20,60,20,29.56666667,51.3612949,5.82,Moderate
20,60,20,23.562,56.66049518,6.0,Moderate
20,60,20,30.26666667,52.08008398,5.98,Poor
20,60,20,27.86666667,50.42086071,5.86,Moderate
20,60,20,22.28,50.89097559,6.08,Moderate
20,60,20,25.66666667,65.84122783,6.14,Moderate
20,60,20,27.65454545,50.52303204,5.82,Moderate
20,60,20,22.38,61.89795961,6.1,Moderate
20,60,20,25.46,60.1894174,5.96,Poor
20,60,20,30.43,49.84373704,5.88,Poor
20,60,20,28.5,60.21900789,5.96,Poor
20,60,20,25.46,62.77256929,6.0,Moderate
20,60,20,22.03333333,61.27176358,6.0,Moderate
20,60,20,22.6,39.14266987,5.94,Moderate
20,60,20,33.58333333,46.06744197,6.1,Moderate
20,60,20,28.03333333,64.38158007,6.04,Moderate
20,60,20,22.03333333,65.34271455,6.18,Moderate
20,60,20,27.65454545,62.19329409,5.98,Poor
20,60,20,25.574,47.42080906,5.9,Moderate
20,60,20,28.68,64.3476386,6.08,Moderate
20,60,20,28.68,50.11492855,5.86,Moderate
20,60,20,22.28,24.83665247,5.94,Poor
20,60,20,25.66666667,65.29861856,6.04,Moderate
20,60,20,27.65454545,60.85201601,5.96,Poor
20,60,20,30.26666667,52.14894175,6.14,Moderate
20,60,20,25.66666667,65.86523215,6.16,Moderate
20,60,20,29.56666667,64.12778998,6.18,Moderate
20,60,20,28.68,64.95571496,6.16,Moderate
20,60,20,29.26666667,62.33097375,6.0,Moderate
20,60,20,25.574,61.52495345,6.04,Moderate
20,60,20,22.28,50.76127308,6.02,Moderate
20,60,20,29.26666667,64.81552957,6.14,Moderate
20,60,20,35.34666667,45.97802746,6.02,Moderate
20,60,20,29.56666667,63.90580328,6.1,Moderate
20,60,20,23.562,24.79722994,5.88,Poor
20,60,20,33.58333333,45.98628275,6.12,Moderate
20,60,20,28.68,61.98964095,5.98,Poor
20,60,20,28.5,64.39223654,6.02,Moderate
20,60,20,28.33333333,64.60155223,6.18,Moderate
20,60,20,28.03333333,50.14883601,5.84,Moderate
20,60,20,21.3,55.86831683,6.12,Moderate
20,60,20,22.6,60.06030563,5.98,Moderate
20,60,20,23.56,48.44662135,5.96,Moderate
20,60,20,22.28,49.65122648,5.98,Moderate
20,60,20,22.28,24.61903496,5.9,Poor
20,60,20,23.56,51.00296015,6.02,Moderate
20,60,20,28.5,50.48367761,5.94,Moderate
20,60,20,28.5,50.64294123,5.9,Moderate
20,60,20,22.03333333,64.50160643,6.06,Moderate
20,60,20,33.58333333,46.22318507,5.82,Poor
20,60,20,25.66666667,65.70077817,6.12,Moderate
20,60,20,27.65454545,64.45990817,6.08,Moderate
20,60,20,25.46,49.26833806,5.92,Moderate
20,60,20,22.38,62.75186596,6.16,Moderate
20,60,20,23.56,35.56940614,5.9,Moderate
20,60,20,28.68,50.0868636,5.84,Moderate
20,60,20,25.66666667,65.18072041,6.08,Moderate
20,60,20,22.38,61.21144972,6.02,Moderate
20,60,20,33.58333333,46.12522612,5.84,Poor
20,60,20,22.28,24.58232387,5.86,Poor
20,60,20,28.03333333,50.68587067,5.9,Moderate
20,60,20,22.38,24.44399845,5.84,Poor
20,60,20,33.58333333,45.98266154,6.08,Moderate
20,60,20,25.66666667,49.60390475,5.92,Moderate
20,60,20,22.03333333,39.37682012,5.86,Moderate
20,60,20,25.574,61.76717933,6.08,Moderate
75,40,50,26.01818182,83.7285253,4.9,Poor
75,40,50,27.90909091,82.90704705,4.9,Poor
75,40,50,26.01818182,83.31979946,4.84,Poor
75,40,50,27.65454545,82.46651861,4.82,Poor
75,40,50,27.65454545,83.04023785,4.96,Poor
75,40,50,27.65454545,82.86563372,4.9,Poor
75,40,50,26.01818182,83.35552065,4.88,Poor
75,40,50,27.65454545,84.0077605,5.04,Poor
75,40,50,27.90909091,84.04917383,5.04,Poor
75,40,50,27.65454545,84.01642265,5.06,Poor
75,40,50,27.65454545,84.00827556,5.1,Poor
75,40,50,27.90909091,82.54365313,4.88,Poor
75,40,50,27.65454545,83.04023785,4.98,Poor
75,40,50,27.90909091,84.06533113,5.14,Poor
75,40,50,27.65454545,82.5022398,4.88,Poor
75,40,50,27.65454545,82.46651861,4.84,Poor
89,47,38,25.52468965,72.24850829,6.002524871,Moderate
60,37,39,26.59104992,82.94164078,6.033485257,Moderate
63,41,45,25.29781791,86.8870535,7.121933579,Moderate
86,40,39,25.72100868,88.16513579,6.207459637,Moderate
96,41,40,23.58419277,72.00460848,6.090060478,Moderate
100,35,36,25.31042337,72.01364411,6.346715209,Moderate
63,37,43,23.41798979,85.08640476,6.661957897,Good
70,43,40,24.35564134,88.80391021,6.176860192,Moderate
67,55,44,26.284017,75.14640198,7.251847296,Moderate
74,40,40,25.13842773,83.12053888,6.386259978,Moderate
89,53,44,24.88692811,71.91711523,7.319735475,Moderate
74,46,45,25.75734909,88.36668522,6.025028997,Moderate
89,41,38,23.12844351,74.68322732,6.344751947,Moderate
60,55,40,24.9949957,88.95692783,7.02777956,Moderate
67,43,38,25.21622704,70.88259632,7.299304715,Moderate
70,38,35,24.39736241,79.26861738,7.014063944,Good
74,49,38,23.31410442,71.4509053,7.488014404,Moderate
90,40,39,25.72668885,81.86171563,6.626503893,Moderate
82,35,44,26.96656378,78.21047693,6.239011,Moderate
73,45,37,23.70467146,74.63745355,6.742688094,Good
85,53,38,24.90075709,73.84186449,6.588017308,Moderate
81,56,36,23.39605743,72.60512854,7.097586415,Moderate
84,55,38,26.8748389,79.78725152,6.956682743,Moderate
80,45,42,23.1426498,74.99739774,7.380396262,Moderate
76,54,45,24.29496635,77.62976013,6.176618831,Moderate
76,56,39,24.39459498,89.89106506,6.551130445,Moderate
81,40,45,25.7629429,80.76238215,6.427726565,Moderate
76,44,45,25.4879684,84.48235878,6.740947635,Moderate
69,47,40,25.37122686,76.2403666,6.130136384,Moderate
82,40,45,26.21312799,81.70476368,6.667633355,Moderate
69,57,35,24.30748599,78.54340987,6.186814392,Moderate
81,36,38,23.76554749,87.98329901,6.334837865,Moderate
67,60,38,24.79853023,78.53037059,7.16214284,Moderate
72,51,40,23.20683504,74.09956958,7.422318499,Moderate
65,39,45,23.66805429,70.89000744,6.768001309,Moderate
78,50,43,25.12417673,85.72530641,6.348441469,Moderate
77,52,41,23.89069041,83.46409075,6.097294061,Moderate
89,52,42,23.09433785,81.45139295,6.14132902,Moderate
62,49,37,24.21744605,82.85284045,7.479248124,Moderate
90,48,45,24.06475727,71.31342851,6.509174789,Moderate
66,47,36,24.85441411,74.4407048,6.57256106,Moderate
80,52,39,26.41915161,76.85691248,7.165696848,Moderate
89,52,45,24.89326318,77.01222585,7.207457208,Moderate
77,51,44,23.25583402,82.7015932,7.124333547,Moderate
94,37,41,24.7634518,87.06071115,6.463538707,Moderate
75,41,35,24.97042599,78.62697699,6.856833064,Good
60,55,36,26.12797248,80.49172597,7.132389299,Moderate
62,56,35,25.97825807,81.65769588,6.235357638,Moderate
84,40,42,26.2830571,73.35763537,6.704273839,Moderate
100,56,40,26.38905406,83.31240346,7.433313409,Poor
75,56,44,25.2746335,73.7459581,6.109478059,Moderate
78,46,42,23.09499564,78.45959697,7.095413294,Moderate
82,48,36,25.79351957,81.76904006,6.352076783,Moderate
100,58,41,23.17403323,87.88255345,6.658769991,Moderate
88,50,40,25.63215038,79.95150917,7.051822472,Moderate
67,41,40,25.848795,87.81661683,7.333143205,Moderate
72,42,43,26.56767277,80.90424543,6.352771037,Moderate
89,40,43,26.24532085,72.97198375,7.124050134,Moderate
89,57,43,26.91515043,73.19897535,6.998787171,Moderate
61,41,44,24.36972377,82.11319791,6.537914958,Moderate
79,45,43,25.71901283,79.15532398,7.171054239,Moderate
84,40,43,25.01157559,88.3313023,7.228268228,Moderate
98,43,35,25.40785911,76.44048625,7.319952206,Moderate
75,36,44,23.28081,74.27607475,6.613341343,Good
89,58,35,23.98651719,82.09053379,6.096838784,Moderate
91,41,37,24.48556447,83.20630007,6.132570523,Moderate
77,48,36,25.86705009,84.09985284,7.36008498,Moderate
66,58,35,23.5643831,79.46283115,7.321619041,Moderate
62,59,41,24.2248758,74.89465426,7.175170657,Moderate
82,35,35,25.49386782,86.97061481,7.299076163,Moderate
61,41,35,24.97178693,79.47557931,6.842966479,Good
99,57,38,24.80624984,82.09281674,6.356295568,Moderate
70,42,43,23.16814977,76.66724969,6.508342839,Moderate
90,59,35,24.25133493,89.86454053,7.098227926,Moderate
73,43,42,26.58361011,78.00774772,6.310699968,Moderate
67,46,44,26.82489244,78.20392774,7.093328631,Moderate
84,37,42,25.49674786,81.13449097,6.691074249,Moderate
72,41,36,24.09874353,80.57226761,6.187746776,Good
71,56,37,23.18866654,86.20899734,6.491506245,Moderate
64,53,38,26.24347471,78.51063754,6.855362875,Moderate
65,54,39,23.75091572,71.14782585,7.124571593,Moderate
60,58,37,26.13871511,79.1188943,6.067302109,Moderate
86,39,43,26.14576648,71.23690851,6.432051512,Moderate
90,50,44,26.91643698,73.48655995,6.253408852,Moderate
91,38,36,26.5232969,77.17331847,7.287318723,Moderate
